sampleID,read_count,sub_CST,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
5805,54849,I-A,2769,44941,11,4361,354,0,0,0,0,0,13,6,94,42,67,150,0,0,0,0,0,0,4,15,7,0,0,58,0,0,0,0,0,0,433,0,5,0,0,22,0,0,31,6,0,0,0,0,0,0,0,0,0,0,1391,0,9,0,0,0,0,0,0,3,0,0,15,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.966935845909258,0.9770643337911633,0.011508518487965169,0.03480048107073432,0.14175640283644925,0.004913998936748481,0.01851306759856384,0.054171275967899335,0.007926420038889017,0.02868078085518558,0.002884548043479451,0.015197296009689824,0.08724558577248458,I-B,0.9770643337911633,I
840,69593,I-B,1313,23245,31796,1022,509,5028,0,13,6,2,3,5,145,0,3,0,213,4543,464,3,0,5,0,0,156,117,0,0,0,104,0,60,0,0,408,0,0,0,13,3,0,0,310,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34576271894595695,0.4098020547385629,0.059693135398998225,0.02057621166853281,0.15065445883916953,0.23484268042716364,0.5462421989116161,0.07777440204926257,0.018214759824135802,0.025122503894288127,0.007413584923289719,0.041940773164351505,0.08902037612199792,IV-B,0.5462421989116161,IV-B
5161,20641,III-B,5899,5,6470,0,0,780,1166,38,4488,4,104,0,3,11,9,4,0,525,0,0,0,36,4,0,49,254,0,0,0,60,13,0,0,3,0,681,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001702392922160887,0.030361904668638872,0.06646330167673763,0.32991451023332835,0.4798237649790205,0.3979769045553835,0.656464914176997,0.11886100860302269,0.02121200493398911,0.01423535114655495,0.0026046572296141574,0.11224645133182384,0.1917991538769394,IV-B,0.656464914176997,IV-B
13160,50874,III-A,42065,1111,5267,1461,0,0,0,0,0,0,0,0,4,5,17,44,0,16,0,0,0,0,8,7,0,0,0,31,0,0,0,9,0,0,74,0,0,0,59,0,497,0,118,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,21,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01586810180734563,0.06063025469655326,0.05542905422508249,0.9792483527828278,0.8974627109746774,0.08373983102583357,0.1794245147322866,0.08969338321025198,0.0201836098523696,0.013953386126233694,0.0012891989486884024,0.13506615761178753,0.2845289270010561,III-A,0.9792483527828278,III
8462,54992,I-B,38,20960,0,27828,0,0,0,0,0,346,0,0,5,3,0,6,0,0,0,0,0,0,0,39,0,0,0,5075,0,3,0,0,0,11,627,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38715562881729454,0.46567261301055507,0.0053378365328042,0.013895769499677541,0.07920070704741301,0.0012297926556303926,0.01102627216081647,0.04363914232474733,0.01032432834691914,0.019688273859654305,0.0036090476908776474,0.01114501083447161,0.5847441450752624,V,0.5847441450752624,V
500,76429,I-A,94,58421,90,25,199,33,0,28,36,181,75,124,992,934,6772,1217,34,6,25,11,21,16,13,491,113,5,46,382,7,0,39,0,131,0,352,27,127,11,8,0,0,0,46,9,4,3,3,0,181,445,0,17,0,0,0,27,818,75,0,5,0,0,21,412,8,11,11,948,95,0,0,9,0,488,0,0,0,46,10,48,0,19,0,27,0,0,0,19,26,0,32,25,0,0,56,28,14,13,0,0,0,0,0,4,0,0,0,5,0,0,0,0,35,0,0,419,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,14,11,10,0,0,4,0,0,0,511,0,0,0,43,109,0,0,6,0,4,0,22,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,8,0,9,0,0,0,0,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,15,0,0,0.9408411525227909,0.9729020473581725,0.00863687746102247,0.0027901128413758045,0.10806568832343495,0.0027606656093259073,0.013576847430719659,0.07167039779231259,0.010479837559655286,0.029367121988166735,0.004887676578393427,0.016927621125603386,0.030430052232980575,I-B,0.9729020473581725,I
423,118168,IV-B,417,13,46188,12,18,8052,14,11682,1403,13,884,33875,109,756,8,78,0,43,0,13,0,4307,1767,0,316,1642,0,0,366,1262,94,10,0,0,0,0,53,3879,0,3,0,0,0,290,0,0,154,0,0,2,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,63,4,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005185575829336864,0.007486303759562058,0.046676417755691625,0.0068227380071192514,0.0631612553579236,0.2602686985027287,0.5814178833093457,0.043908761163297734,0.013518161274670364,0.00833129255933726,0.0021771581170249225,0.033799808014797206,0.04897426335606645,IV-B,0.5814178833093457,IV-B
7217,109881,I-A,49,101524,0,0,0,0,0,0,0,0,17,3,45,35,20,41,0,0,0,0,3,0,5,0,9,0,0,4348,8,0,0,0,14,0,0,0,23,6,104,48,0,0,155,0,0,0,0,63,0,0,0,0,0,0,3298,5,0,9,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.9963436157061792,0.9277908360161896,0.00435442443579685,0.0018549179250105536,0.10056449320354795,0.001354613868482039,0.010226465460661572,0.04280362093760745,0.006354258938559872,0.02678716279172998,0.0025321069325903544,0.0067868526377337915,0.026807630092035666,I-A,0.9963436157061792,I
4704,50050,I-B,5,36267,170,0,0,3,0,0,0,0,0,0,0,2,185,12,0,0,0,0,0,0,0,113,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,18,12731,0,278,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8533240105191966,0.8870878785652045,0.004608782467926345,0.0016020335337068846,0.10023065268332952,0.002289451158465135,0.012474640701258642,0.04870800608791018,0.006411513550913742,0.026525261247730216,0.002623624749324261,0.00863169722895709,0.027173639789319345,I-B,0.8870878785652045,I
6712,57281,III-B,41576,0,5900,1254,0,68,0,471,0,93,455,0,1445,647,119,1139,0,120,0,0,0,84,430,46,126,63,0,216,9,76,492,0,64,51,362,26,558,19,177,6,0,0,0,355,0,0,68,0,22,0,0,6,3,0,0,86,0,308,61,17,5,0,0,0,9,0,56,0,0,6,0,6,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.002659972408988222,0.04738349484092005,0.058607299157706814,0.9383519497923696,0.9376456675259861,0.09640248452325285,0.20781592919936406,0.11096178128716218,0.022877965580378936,0.013884650759845055,0.0024813092133648155,0.14434913537690025,0.2946897628289362,III-A,0.9383519497923696,III
8005,49665,IV-B,8624,17,9893,0,0,5588,0,2307,6816,15,1404,1907,133,821,28,20,0,53,47,75,3867,895,1198,0,574,1692,0,0,110,57,642,0,18,11,0,1619,22,0,24,0,0,0,0,372,5,0,9,0,0,0,0,0,0,0,0,0,0,0,521,14,0,91,0,0,0,73,6,0,0,0,0,0,0,0,5,0,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013952890403072678,0.023181671434944866,0.05216986756452154,0.2046050908559497,0.3272485662682969,0.35089880972333415,0.7167955654741924,0.16411868168832744,0.017351119313884986,0.01190721712533267,0.0030470554991498936,0.09212536510702307,0.14498031176587037,IV-B,0.7167955654741924,IV-B
6100,54431,III-B,25039,0,17943,80,0,7,0,0,0,0,0,0,0,0,0,0,0,6431,0,0,0,0,24,0,205,0,0,0,0,926,0,0,0,329,0,0,0,0,32,11,0,0,0,0,0,0,3396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002037711458816437,0.03973660387974879,0.0740727007130146,0.5667387450894692,0.7329801928338846,0.2197485543101031,0.5125194295657229,0.12056279026332568,0.025091984293217268,0.015191862402588801,0.004937310594970811,0.13948102850902536,0.25409899488131016,III-B,0.7329801928338846,III
8818,99593,II,20,15497,0,0,45037,0,0,0,0,7299,6080,0,4051,1497,145,4101,0,0,0,0,0,0,564,112,1329,0,200,192,0,0,960,3390,0,0,12,0,44,0,0,6,0,0,0,3825,0,0,0,0,3114,350,0,125,0,915,0,0,0,0,0,447,7,0,0,0,83,0,78,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14790196107895243,0.19176297942174952,0.7787012210308727,0.0037909586337004264,0.039908797370120735,0.0057486224841612425,0.01676411819950078,0.11290352552758945,0.09326266625170332,0.02845652997161008,0.022588185649049443,0.022672886483147907,0.03665669535240822,II,0.7787012210308727,II
1739,115867,V,84,26794,16829,53741,10985,0,0,8,41,32,137,19,782,319,254,861,26,5,0,0,15,0,527,195,139,6,13,0,0,0,8,138,18,0,0,0,7,33,0,0,0,10,2900,9,0,0,0,65,33,3,0,10,0,0,0,8,0,0,0,296,9,0,121,11,13,0,20,2,0,3,0,0,0,0,13,4,0,0,32,0,0,24,0,0,0,0,0,0,22,9,21,0,0,0,22,18,10,42,0,0,0,0,0,0,0,0,0,21,10,0,3,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.2284216162920933,0.29999857244308004,0.11559797650487233,0.01561879008562112,0.08241792200513853,0.0658584001744103,0.13555227398880784,0.05931001062711618,0.011085701779876417,0.019695042880842752,0.0042671696561204855,0.022814063885710282,0.694184697504272,V,0.694184697504272,V
46,7973,I-B,0,2803,972,51,3932,0,0,0,0,0,0,0,25,28,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3509640347446259,0.41402983070386623,0.6849818852107951,0.004435789527234778,0.07926979103047399,0.04629981709192274,0.09540795907247085,0.06465914946438459,0.015974376217479866,0.029532244582579033,0.00683942555366788,0.017295857244407443,0.05654740661850263,II,0.6849818852107951,II
675,157876,IV-B,451,100,44338,27,0,47215,762,2211,884,23,12020,15322,130,4360,96,263,10,1551,6578,9,11,10427,0,0,65,1208,3,0,202,8066,26,5,113,0,0,310,7,0,8,10,0,0,0,636,3,0,0,0,16,0,0,0,3,0,0,0,0,3,16,40,5,79,0,26,0,0,7,0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009367503412880798,0.007814185500398821,0.041293274624960415,0.00568516349473863,0.05475442175092513,0.2811420297591367,0.6648423197336082,0.057961319877548094,0.013329272627839409,0.008716101654783688,0.002588416574823395,0.03309130454814903,0.04395319455724984,IV-B,0.6648423197336082,IV-B
11946,78188,III-B,28876,14,36810,0,11,8373,0,15,73,66,0,11,0,7,9,23,6,2016,0,0,0,376,639,24,16,125,0,0,0,8,4,0,3,0,0,0,0,0,27,553,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019205507742256138,0.034050147165529225,0.07951733945220361,0.39746412003738785,0.5391242191877987,0.28254780847742134,0.6973709923183562,0.10155176383280155,0.025010925502521517,0.01579846315477163,0.0030074703015971907,0.12060404766017074,0.21222275745307215,IV-B,0.6973709923183562,IV-B
7359,48018,I-A,0,47256,0,0,0,0,0,0,0,149,0,0,25,11,106,90,0,0,0,0,0,0,14,125,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991322805511166,0.8995163394814761,0.004318111723231669,0.001620914263685218,0.09774602912516882,0.0012795470019259486,0.009776238639779037,0.040881277750293925,0.0077694872120769014,0.02644426200505047,0.002883305789612609,0.007832592750963745,0.02595922665118037,I-A,0.9991322805511166,I
11917,89593,IV-B,11063,14,31250,0,0,21521,0,4546,253,0,2180,5185,1537,478,35,708,0,6210,0,0,0,4,2398,2,124,570,0,0,0,1148,33,0,0,0,0,0,0,75,0,116,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010917070647209206,0.01873143464184224,0.06054169024538402,0.12645133993097613,0.22281070911843717,0.3296033545536607,0.868757371036572,0.10127946468997646,0.01918019784489576,0.01249537583640645,0.0055007132701417995,0.07441472164660233,0.11507449470647428,IV-B,0.868757371036572,IV-B
674,1252,IV-B,238,82,274,28,0,89,40,35,59,6,22,38,9,19,0,0,0,9,27,18,16,18,0,0,0,11,0,0,6,9,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06585215229566432,0.1090199918742927,0.05666553422767955,0.2282919143333972,0.39267115997930274,0.36331546412178745,0.6890303753547,0.17771219024316368,0.02480195662827932,0.016601513939111127,0.0038658146251392194,0.10066761995746826,0.1986341279906115,IV-B,0.6890303753547,IV-B
1548,136828,I-A,778,128656,18,2470,182,8,0,60,26,7,107,18,695,352,822,216,63,0,15,22,0,0,7,4,62,12,4,486,0,0,8,7,37,0,249,0,18,12,0,0,0,11,17,13,0,0,0,7,50,0,0,26,0,0,0,14,105,29,0,5,0,0,0,126,7,8,11,41,207,0,0,8,0,235,5,0,0,56,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,8,4,0,0,0,0,0,0,0,52,131,0,0,0,0,0,54,0,0,51,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995112404034477,0.9243765960660173,0.0055029475185914035,0.004991915418705589,0.10339398298992654,0.0017733268395097425,0.011025307224592114,0.044231262132101906,0.006671223833940604,0.02691013649241083,0.002912393653320856,0.007794846396459857,0.03606498927065104,I-A,0.9995112404034477,I
