sampleID,read_count,HC_subCST,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,subCST,Pct I-A,Pct I-B,Pct II,Pct III-A,Pct III-B,Pct IV-A,Pct IV-B,Pct IV-C0,Pct IV-C1,Pct IV-C2,Pct IV-C3,Pct IV-C4,Pct V
11302,87837,IV-B,13371,0,24030,8,6,7799,935,803,236,4,230,41,87,475,4,61,0,10428,642,6852,98,337,3939,0,755,605,0,0,42,5950,43,0,4,0,0,17,5,20,0,0,0,0,0,0,0,13,9848,4,0,0,0,5,8,0,0,5,0,0,0,28,0,2,0,0,0,26,6,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,6.0371764e-17,1.0004223e-06,1.4572465e-06,3.9038104e-20,0.60230786,0.00044244638,0.39714637,4.0533094e-05,1.1328495e-07,1.8159425e-07,5.753787e-05,2.217376e-06,2.6474245e-07
2961,10355,IV-B,316,0,1621,0,0,3005,0,645,240,0,83,1763,19,49,110,0,0,16,0,119,0,224,0,9,60,179,0,0,66,76,0,0,207,0,0,0,14,793,0,0,0,0,0,0,346,0,36,0,0,0,0,0,0,0,0,7,0,0,0,0,34,43,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,1.0635569e-21,8.249441e-10,2.0865742e-09,4.3560785e-30,7.746242e-08,5.6385403e-07,0.9999993,2.3857086e-12,8.814727e-14,1.358667e-12,4.445311e-10,1.4969737e-11,4.2393693e-09
539,42720,IV-A,56,3,890,0,0,924,20448,12,698,7,0,1474,87,759,0,0,0,9,236,80,784,885,0,0,87,42,4,0,5819,0,1603,2,6903,0,0,58,0,0,0,0,0,0,0,0,47,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,47,0,0,178,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,459,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,48,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,3.980988e-23,1.0044088e-09,2.9136932e-11,5.3006766e-38,5.852315e-08,0.9999995,4.5381248e-07,1.11474496e-10,1.5498031e-17,1.2009882e-12,3.327036e-10,4.2084218e-11,9.034021e-12
7867,36979,III-B,10380,16,16395,0,0,3118,25,0,2422,24,845,0,108,266,0,59,0,2747,0,0,0,0,29,0,126,0,0,0,45,0,15,0,38,18,0,44,45,63,0,0,0,0,0,0,5,0,0,14,5,0,0,19,0,0,0,0,0,4,0,12,11,21,0,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,9.0406136e-23,3.716649e-08,1.258731e-07,1.8086205e-18,0.99803966,1.7845332e-08,0.0019602044,6.650399e-11,4.2361427e-12,2.8273975e-11,1.9666012e-10,3.838971e-10,7.696101e-09
11315,90601,IV-A,2507,23,26787,0,0,4210,30831,4855,4487,22,3686,550,45,710,0,4,0,674,627,0,2315,1255,125,0,1448,1764,0,0,0,944,3,0,25,284,0,1371,0,84,6,0,0,0,0,51,0,490,203,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,111,0,0,2,0,0,4,0,0,0,0,5,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,3.6549024e-21,3.0871854e-09,3.7434758e-09,6.226844e-33,2.1105707e-05,0.99894994,0.0010289437,6.664543e-11,5.886637e-14,5.6594456e-12,1.1538897e-09,3.8060022e-10,2.0628257e-09
1621,17386,IV-B,228,0,5520,0,0,7790,260,313,335,0,44,1399,50,299,0,0,0,149,66,22,122,296,0,0,38,35,0,0,0,237,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,2.923181e-25,6.1235815e-11,3.023139e-09,1.414806e-30,8.9898144e-08,7.832158e-09,0.9999999,3.337751e-19,2.7074049e-15,4.0970147e-16,1.3830045e-12,3.9664252e-14,1.1664624e-09
9847,26358,IV-A,384,29,4781,0,0,290,17236,1833,2,4,0,17,17,0,0,0,0,284,0,0,0,17,200,0,0,67,0,0,0,43,0,0,0,976,0,0,0,0,66,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,1.4769669e-23,4.9315245e-09,2.1111921e-11,3.7109442e-37,3.791285e-05,0.999961,1.1042346e-06,5.3852584e-15,2.4396995e-16,2.4958913e-14,7.780776e-11,9.535128e-12,1.835687e-12
2366,23514,III-B,9540,0,10067,0,0,660,0,0,5,1644,0,0,19,0,0,116,0,781,0,0,0,0,30,24,7,0,0,0,0,104,0,0,8,217,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,102,0,0,0,0,0,3,0,32,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,2.3226146e-25,8.384398e-08,8.736759e-07,1.5765417e-12,0.9999976,2.1169884e-10,1.4467261e-06,4.5871407e-13,7.0362522e-12,1.3667429e-12,7.295499e-13,1.7899834e-11,1.5131555e-08
1699,4939,IV-A,483,16,1244,0,0,611,320,321,129,259,303,263,71,212,5,4,0,47,197,12,0,120,0,0,68,79,0,0,25,64,38,0,16,11,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,2.4244735e-17,1.002635e-07,2.0097423e-06,1.4578391e-24,0.0015617098,0.41987962,0.5785542,1.1399552e-06,1.3428893e-08,1.6329492e-08,4.59082e-07,1.8356583e-07,5.890301e-07
9179,33179,IV-B,4420,0,17687,0,0,1373,52,368,1141,64,0,10,4241,47,0,0,375,622,25,0,449,1249,0,0,336,100,0,0,0,515,0,0,0,21,0,22,0,0,5,0,0,0,0,0,0,0,29,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,4.2324445e-23,3.726507e-07,9.824656e-06,1.4048554e-25,0.0047429646,2.1773704e-07,0.9952434,1.0635104e-08,9.649599e-12,1.9184197e-10,3.0424496e-09,5.370962e-09,3.2432838e-06
12721,9727,I-A,1252,8424,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.9958121,0.004187868,1.2360706e-28,4.563502e-27,5.996603e-25,2.5553066e-35,3.2446556e-30,9.945224e-29,5.497e-42,5.4918865e-33,1.84778e-33,4.4467975e-28,4.1703552e-22
9937,4462,IV-B,92,36,3050,0,4,248,33,279,67,190,0,9,0,37,0,0,0,28,9,2,47,28,0,0,125,60,0,0,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,9.6252444e-26,5.6206906e-10,1.1871385e-06,1.2424158e-31,6.326649e-07,1.687709e-09,0.9999982,2.6847535e-15,2.5761877e-14,3.3150908e-14,1.0062563e-12,2.529453e-12,1.3001021e-09
3985,181598,IV-B,145,69,38757,91,0,54176,0,266,4940,88,2653,33442,625,3966,66,539,0,146,3488,19606,0,6686,0,14,987,936,0,0,5572,1834,10,0,179,7,0,122,135,801,0,3,0,0,0,41,32,0,0,18,4,0,0,13,0,0,0,0,0,0,0,15,27,8,0,5,0,600,13,0,0,9,0,4,0,0,137,0,84,0,0,15,0,0,0,0,0,0,44,0,0,0,0,0,0,0,4,0,9,0,57,0,0,0,0,20,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,3.5263345e-23,2.2556555e-10,2.4705544e-09,1.4573085e-32,4.5725272e-09,9.913732e-06,0.9999901,4.063528e-15,9.825887e-15,1.0893732e-13,3.6072697e-11,5.870143e-13,4.6268327e-09
5718,38752,I-B,4,25384,0,0,0,0,0,0,0,5,0,0,2,0,5,0,0,0,0,0,0,0,0,13,0,0,0,7072,0,0,0,0,0,0,0,0,0,0,0,0,5699,0,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,7.370382e-10,1.0,3.0983945e-19,4.3439246e-27,4.2864486e-17,4.574387e-24,2.075313e-19,2.5944728e-17,3.0231533e-30,2.6629213e-22,1.3767862e-22,1.5727548e-20,4.8518706e-12
10227,81266,IV-B,695,25,25716,0,0,4557,2505,11132,3932,14075,1710,327,334,555,537,339,289,961,7,5,188,558,142,467,1113,1082,28,0,171,4433,1322,0,7,17,0,170,0,39,0,2,0,0,0,47,52,0,239,0,12,0,0,0,12,0,0,5,0,1458,16,74,81,57,0,5,5,9,7,6,0,0,0,0,0,0,3,0,25,0,0,0,0,643,5,0,49,0,4,9,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,8,0,0,0,28,0,0,0,0,0,5,0,0,0,31,0,0,0,5,0,750,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,IV-B,1.2460634e-18,3.390019e-08,4.0713953e-06,5.493213e-26,0.00028138573,6.8677946e-05,0.9996387,2.2334186e-06,4.7861813e-06,4.863512e-09,5.5542117e-08,2.3482736e-08,2.7011855e-09
12864,40700,V,26927,0,0,13518,0,0,0,0,0,0,0,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,1.8643662e-30,6.794797e-07,4.1418253e-12,0.0013003642,6.4365813e-06,8.7606045e-16,1.5516572e-15,1.96061e-12,6.7643195e-18,1.488083e-13,7.289163e-16,7.4826376e-14,0.9986926
920,17397,IV-B,74,0,10790,0,0,1569,333,0,105,8,0,1162,6,53,6,57,0,41,0,2376,33,596,0,0,40,54,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,7.0049848e-25,1.6141131e-10,4.0473776e-07,1.1513409e-33,1.06620824e-07,1.2420394e-05,0.9999871,7.459534e-16,6.536674e-15,4.261423e-14,4.905827e-12,5.8374932e-12,1.8384156e-08
9621,145059,III-B,43686,0,40826,995,105,0,0,0,96,7,5238,0,7295,3814,14,12034,12,12878,0,0,0,0,7005,0,4956,0,0,0,7,624,0,0,37,0,0,1612,59,99,409,0,0,0,0,275,0,0,0,0,529,0,0,442,0,0,0,129,0,96,0,380,0,115,0,0,0,0,100,0,0,0,0,17,0,0,29,130,0,0,5,0,0,0,0,5,0,0,0,17,0,0,0,0,0,0,15,0,802,0,0,0,0,0,0,18,0,0,0,0,0,0,14,18,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,4.6935798e-20,6.933443e-06,3.2002762e-07,2.1422439e-16,0.9960312,1.8117929e-07,0.0012514046,0.0027069938,3.4537903e-10,9.160798e-08,2.8142534e-07,4.0059072e-07,2.2658767e-06
6056,71529,I-B,16262,28302,2549,420,482,0,0,0,44,77,3128,304,1134,1130,563,487,583,0,0,0,7,0,46,12,319,0,0,212,346,0,0,0,1718,0,255,0,459,407,0,3,0,0,60,3886,2464,0,0,30,43,0,0,0,500,0,294,28,0,0,0,44,671,213,60,0,305,0,61,0,0,0,0,0,0,17,60,0,0,0,8,256,0,0,0,0,0,0,357,0,14,12,118,0,223,0,0,70,0,458,452,0,0,0,0,0,6,3,0,6,0,0,108,333,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,21,0,0,0,0,0,40,0,111,499,0,0,0,0,0,2,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,2.1209995e-05,0.99997413,1.3843242e-10,6.456966e-14,6.3243976e-07,1.2163756e-12,9.811242e-10,3.5067706e-06,1.7557306e-17,1.78834e-12,1.2321966e-11,2.9532234e-09,6.2460924e-07
5487,17348,III-A,16963,0,0,37,0,0,0,0,0,242,5,0,29,11,18,13,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,1.1485907e-36,3.3151952e-09,1.0368904e-12,0.9999584,4.1620668e-05,8.314887e-20,5.82435e-22,2.7418902e-24,9.749776e-24,1.30588086e-20,1.1080743e-22,1.2018843e-17,4.85322e-10
6515,36743,I-B,5186,18522,0,4033,76,0,0,0,0,84,287,0,1274,1190,35,3451,3,0,0,0,0,0,0,44,129,0,0,10,0,38,19,0,17,685,886,0,4,198,0,5,0,0,87,122,3,0,0,0,35,11,0,5,0,0,9,70,0,8,0,11,0,0,12,0,18,0,19,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,1.0856761e-05,0.99998915,2.1913698e-16,5.6340227e-18,9.031785e-13,1.4338252e-20,5.5587337e-16,1.8025479e-12,1.3271156e-25,4.732429e-18,1.667639e-18,9.362439e-16,2.983894e-09
2894,34594,I-A,85,33446,42,295,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,7,107,0,0,0,174,0,0,0,90,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.999869,0.00013095161,9.961632e-34,1.3116858e-34,3.858634e-31,4.3558e-41,2.001722e-35,2.4871114e-34,0.0,4.7475785e-38,8.92947e-40,5.3831295e-34,7.998107e-27
