sampleID,read_count,HC_subCST,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,subCST,Pct I-A,Pct I-B,Pct II,Pct III-A,Pct III-B,Pct IV-A,Pct IV-B,Pct IV-C0,Pct IV-C1,Pct IV-C2,Pct IV-C3,Pct IV-C4,Pct V
7265,55353,I-A,108,53279,13,0,26,0,0,0,0,65,40,0,187,129,169,568,4,0,0,0,0,0,50,36,41,0,0,330,3,0,0,0,13,0,92,0,34,0,0,16,0,0,0,17,0,0,0,7,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,24,0,0,7,0,0,0,0,0,0,6,3,0,0,8,0,5,0,15,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.99984956,0.00015047383,5.5300597e-32,1.1327931e-36,5.0647775e-35,2.949523e-39,1.8789671e-34,1.689863e-33,1.050177e-39,2.0444109e-29,2.1621478e-36,9.791108e-35,1.0795442e-25
7382,45192,I-B,9054,33975,0,809,353,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,20,0,0,0,249,0,0,0,0,0,0,707,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-B,0.21289097,0.787109,1.09598345e-20,9.834415e-22,8.794587e-22,2.936789e-27,2.2580828e-24,4.9303433e-22,9.699809e-28,2.6160536e-19,3.4337722e-25,4.971304e-23,3.059508e-16
6795,44762,I-A,0,44330,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,8,0,0,0,16,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.999907,9.293442e-05,5.7363724e-33,1.0986023e-37,4.5130646e-36,1.97889e-40,1.6533691e-35,7.945282e-35,7.2691e-41,2.2135723e-30,1.4998939e-37,7.865754e-36,1.2737326e-26
11600,53399,III-A,45832,29,0,5677,1261,0,0,0,5,0,0,0,7,6,20,14,13,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,1.2136245e-38,3.1961395e-08,2.635606e-07,0.99999666,2.3824448e-06,2.5345861e-17,8.1978246e-19,2.4038983e-21,2.002719e-27,2.5561278e-20,4.4492804e-20,1.2951474e-17,6.4930487e-07
7588,81146,I-A,45,80408,12,29,0,0,4,0,0,0,0,0,19,6,103,38,0,0,0,0,0,0,16,19,0,0,0,289,0,0,6,3,0,0,0,0,0,0,0,14,0,0,46,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,45,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.99990594,9.406818e-05,6.032427e-33,1.2039199e-37,4.748918e-36,1.99883e-40,1.7034318e-35,8.854739e-35,7.5425e-41,2.3242659e-30,1.5653513e-37,8.237007e-36,1.4511494e-26
6301,55968,I-A,7695,44836,0,2179,320,0,0,0,0,0,0,0,3,6,0,33,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,501,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.98040956,0.01959035,1.2003111e-23,8.851779e-26,2.0602368e-25,3.9067256e-30,1.0130161e-26,2.0534588e-24,4.8855362e-30,2.5643051e-21,1.477667e-27,6.6839685e-26,5.15051e-18
11357,43871,IV-A,1256,0,4068,0,0,3397,6703,1753,3393,9,2160,1258,6,1622,0,243,0,38,0,2969,2596,1301,8,21,1458,622,0,0,807,108,0,0,1979,0,0,3392,3,156,0,0,0,0,0,0,0,1608,11,0,0,0,0,0,268,0,0,0,0,0,0,0,520,0,0,0,0,23,31,0,0,0,0,0,0,0,41,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-A,1.5580276e-21,1.5412283e-09,2.1334802e-08,1.2308918e-25,3.0272435e-07,0.9910523,0.0089435885,3.5731357e-06,2.8910045e-13,1.3116802e-10,1.1808199e-09,3.444351e-08,3.124785e-08
12174,67610,IV-B,3082,18,19932,0,12,7880,3,1340,19,2,5737,0,265,3927,0,0,8,3890,0,0,0,8563,330,0,720,125,0,0,336,0,0,0,449,0,0,6727,4,1289,0,0,0,0,0,0,0,0,0,956,0,0,0,3,1271,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,IV-B,4.726856e-21,1.0572692e-08,7.842966e-07,4.344044e-23,3.206568e-05,0.11838005,0.8815739,9.092818e-06,2.2567542e-11,9.076649e-10,6.4188415e-09,4.0409418e-07,3.5782416e-06
8028,46704,III-B,11299,0,20094,3512,28,0,0,0,0,6,15,0,15,22,0,6,0,11426,0,0,0,4,86,0,111,0,0,0,0,62,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-B,6.1707773e-23,3.9494253e-08,6.231295e-09,2.8409671e-15,0.9912163,2.3200089e-07,0.008773485,2.6890612e-07,3.1442505e-11,1.5865764e-09,2.090007e-09,7.751882e-09,9.5654295e-06
61,53134,IV-B,1695,58,14011,45,14,4104,38,7879,3764,4,52,4726,889,915,267,254,10,169,1899,0,7292,1289,27,3,292,2240,0,0,3,521,4,14,10,0,0,362,0,0,9,2,0,0,0,0,0,0,68,10,0,83,0,0,0,0,0,34,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,5.7166396e-23,2.8320177e-10,7.2341737e-09,2.480861e-26,2.7323279e-07,0.00019410993,0.9998054,1.7039689e-07,3.486946e-13,1.0135073e-10,1.840595e-10,4.4214112e-09,5.1834228e-08
7052,79454,III-A,79230,10,0,0,0,0,0,0,0,0,8,0,0,6,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,127,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,1.1e-44,1.0077663e-11,3.4939234e-09,0.9999999,1.48063e-07,8.986026e-23,9.427946e-24,4.423131e-28,3.5317092e-33,6.251654e-25,3.499537e-25,3.669394e-21,1.2523649e-13
9600,122569,III-B,34820,18,46406,3647,648,9210,2,8038,3446,918,567,1392,520,390,623,913,119,1666,2446,0,1239,146,1081,159,1500,1182,9,0,0,64,20,0,6,27,10,0,11,37,318,0,0,0,0,123,6,0,0,31,108,7,0,17,0,0,0,13,7,76,29,28,0,8,0,41,37,0,12,0,0,0,0,21,0,0,0,71,0,0,65,0,0,0,0,0,0,0,3,7,0,0,0,0,48,0,3,0,13,0,0,140,0,0,0,16,0,0,0,18,0,0,4,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,III-B,5.5403363e-25,3.304978e-08,7.069064e-07,9.8646795e-15,0.9926886,1.8178942e-07,0.00730855,4.7272035e-09,4.5822716e-12,2.3718907e-10,1.1228295e-11,3.7666776e-09,1.9155257e-06
633,206998,III-A,183196,39,341,12810,30,99,26,89,32,105,1118,39,243,1436,949,2173,9,92,0,5,18,17,538,197,94,22,10,0,19,27,1200,189,508,18,0,4,48,0,43,186,0,0,3,36,7,0,5,18,8,0,7,21,5,0,0,391,0,4,0,3,0,6,0,0,61,0,99,0,0,37,0,8,0,0,0,0,0,47,8,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,135,0,0,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,8.64465e-40,4.152792e-09,4.0728835e-08,0.99999356,6.3842026e-06,1.4371516e-18,2.2760645e-19,2.8921764e-22,2.400858e-28,4.9332725e-21,6.406623e-21,2.2903672e-18,4.4417283e-09
5811,39771,III-A,32234,6521,0,0,331,0,0,0,0,44,0,0,44,6,30,31,0,0,0,0,0,0,0,75,0,0,0,37,5,0,0,0,10,0,2,0,13,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,26,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,III-A,1.551163e-31,4.760471e-05,6.190605e-08,0.99993765,1.4741541e-05,3.3505454e-17,6.7164295e-19,1.3997321e-20,2.120923e-25,7.298463e-19,9.17435e-20,1.1682203e-16,1.1359024e-10
3309,123324,III-A,122129,48,489,0,0,62,0,9,19,13,20,28,0,10,14,17,0,30,0,24,0,6,14,62,12,6,11,0,12,9,0,0,3,0,38,9,0,0,0,155,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,2.5e-44,1.3385867e-11,4.3661252e-09,0.99999976,2.3469732e-07,1.6070859e-22,1.8971736e-23,9.0939735e-28,7.62444e-33,1.0887524e-24,6.100711e-25,6.0729064e-21,1.7142432e-13
6428,52154,III-A,51485,30,0,0,0,0,0,0,0,259,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,18,0,0,124,5,96,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,3.9e-44,1.7250756e-11,4.3992365e-09,0.99999976,2.8785735e-07,2.2633563e-22,2.5896884e-23,1.4860978e-27,1.4331972e-32,1.6896925e-24,8.117693e-25,6.842789e-21,1.7998831e-13
12746,14777,III-A,11129,0,0,3633,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,III-A,9.941899e-37,2.9325502e-06,1.776648e-07,0.9293023,1.0982563e-05,1.4778982e-14,9.0849256e-15,7.190439e-16,4.8409483e-24,6.22912e-17,1.6633338e-16,1.8022564e-16,0.070683666
13100,27427,V,0,0,0,26705,0,0,0,0,0,368,0,0,30,0,7,8,9,0,0,0,0,0,281,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,V,0.0,5.845055e-12,2.4734535e-18,3.6118383e-32,6.3815863e-22,9.405032e-31,1.4624201e-15,1.7042469e-22,2.5902067e-35,4.5790033e-21,4.1053415e-22,3.794058e-28,1.0
4355,15795,I-A,0,14496,9,1173,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,0,69,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I-A,0.9991437,0.00085623347,1.4642661e-28,1.550119e-33,2.0010897e-32,1.2645996e-35,1.8416706e-31,1.2170763e-29,9.54053e-36,1.2014822e-25,9.363333e-33,5.647157e-32,2.4211478e-21
5544,44822,IV-C1,27,9,0,0,0,0,0,0,0,42876,0,0,128,85,580,306,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,17,18,0,8,0,0,0,10,0,0,0,0,11,0,0,11,0,0,0,3,0,0,0,0,0,0,0,4,0,2,51,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-C1,1.8244456e-38,3.0023716e-13,5.6756864e-21,1.2526444e-32,3.597248e-10,1.769055e-31,1.3761888e-13,4.297242e-15,1.0,9.252079e-14,5.2776095e-26,1.1770328e-33,5.6019345e-34
246,22876,IV-C0,1422,164,0,17,9,9,0,0,0,517,1109,0,9757,1249,0,2491,0,0,0,0,0,0,28,0,49,361,0,0,0,735,171,0,0,0,5,0,156,6,0,0,0,1443,0,901,0,0,0,0,757,0,0,7,0,0,0,0,0,0,0,11,0,28,0,0,853,3,4,0,0,0,0,11,10,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-C0,2.9533313e-33,5.6361223e-08,8.9291546e-11,1.2726396e-29,7.2450277e-09,1.6486211e-22,1.27128486e-08,1.0,8.567613e-19,6.7390212e-12,9.905801e-09,4.471511e-15,2.5421599e-11
2049,35015,IV-B,10,392,17263,0,52,5692,0,0,0,30,24,18,157,238,223,210,0,1076,0,0,0,3,0,7,24,0,5,0,0,0,8,0,27,8297,0,0,34,0,844,0,0,0,0,14,0,0,0,24,13,0,0,0,0,0,0,35,6,8,0,4,0,0,0,140,0,0,5,0,0,0,0,2,0,44,0,0,0,0,3,33,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IV-B,3.2517457e-26,7.4705325e-10,2.2267348e-06,5.4421664e-24,0.00041850345,5.6068853e-08,0.9995789,6.4112035e-13,1.8972818e-13,1.888064e-11,9.321024e-13,2.8721103e-10,3.5135392e-07
