sampleID,read_count,sub_CST,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Lactobacillus_jensenii,Lactobacillus_gasseri,Atopobium_vaginae,BVAB1,Sneathia_sanguinegens,g_Megasphaera,g_Streptococcus,Prevotella_timonensis,g_Fastidiosipila,g_Anaerococcus,g_Peptoniphilus,g_Corynebacterium_1,g_Finegoldia,g_Bifidobacterium,g_Aerococcus,Prevotella_amnii,BVAB_TM7,g_Prevotella,g_Parvimonas,Prevotella_bivia,g_Staphylococcus,g_Dialister,g_Senegalimassilia,g_Enterococcus,g_Lactobacillus,g_Mobiluncus,g_Gemella,g_Peptostreptococcus,g_Escherichia.Shigella,g_Porphyromonas,g_Veillonella,Lactobacillus_reuteri,Prevotella_colorans,g_Ezakiella,Prevotella_buccalis,g_Ureaplasma,d_Eukaryota,Lactobacillus_ultunensis_1,g_Alloscardovia,Lactobacillus_coleohominis,Prevotella_disiens,g_Moryella,Prevotella_nanceiensis,g_Mycoplasma,Prevotella_corporis,g_Actinomyces,g_Haemophilus,g_Klebsiella,g_Varibaculum,g_Rikenellaceae_RC9_gut_group,g_Proteus,g_Clostridium_sensu_stricto_1,g_Campylobacter,g_Paeniglutamicibacter,g_Fusobacterium,Prevotella_melaninogenica,g_Howardella,g_Peptococcus,f_Bacteroidales_S24.7_group,g_Bacteroides,g_Facklamia,g_Olsenella,g_Arcanobacterium,g_Lawsonella,g_Brevibacterium,g_Oligella,d_NA,f_Enterobacteriaceae,g_Propionimicrobium,g_Halomonas,g_Helcococcus,g_Murdochiella,Prevotella_denticola,g_Bulleidia,g_Micrococcus,g_Propionibacterium,g_Gallicola,g_Shewanella,g_Roseburia,p_Proteobacteria,g_Corynebacterium,o_Micrococcales,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Jonquetella,g_Acinetobacter,g_Blautia,Atopobium_parvulum,g_Collinsella,g_Ruminococcaceae_UCG.014,Prevotella_oris,Sneathia_amnii,g_Stenotrophomonas,g_Faecalibacterium,Atopobium_deltae,f_Lachnospiraceae,f_Family_XI,Prevotella_veroralis,Lactobacillus_salivarius,g_Ralstonia,g_Granulicatella,g_Slackia,g_Rothia,g_Neisseria,g_Nosocomiicoccus,g_Sutterella,Prevotellaceae_bacterium,g_Kocuria,Prevotella_bergensis,f_Family_XIII,g_Globicatella,g_Alloprevotella,Lactobacillus_kefiranofaciens,g_Zimmermannella,g_Actinotignum,g_Sneathia,f_Mycoplasmataceae,g_Negativicoccus,Lactobacillus_fermentum,g_Solobacterium,g_Subdoligranulum,g_Trichococcus,Lactobacillus_delbrueckii,g_Dermabacter,f_Corynebacteriaceae,Atopobium_minutum,g_Lactococcus,g_Sarcina,Lactobacillus_pontis,g_Ruminococcaceae_UCG.002,g_Ruminococcus_2,f_Ruminococcaceae,g_Variovorax,g_Dorea,g_Christensenellaceae_R.7_group,g_Weeksella,g_Rhizobium,g_Anaeroglobus,g_Helcobacillus,Prevotella_copri,g_Alistipes,Lactobacillus_equicursoris,g_Actinobaculum,g_Tessaracoccus,g_Helicobacter,g_Leucobacter,g_Trueperella,f_Halomonadaceae,g_Parabacteroides,Lactobacillus_aviarius,g_Ruminococcus_1,c_Betaproteobacteria,g_Phascolarctobacterium,g_Burkholderia.Paraburkholderia,Prevotella_histicola,f_Neisseriaceae,g_Enhydrobacter,g_Bacillus,g_Anaerostipes,c_Clostridia,f_Prevotellaceae,g_Pyramidobacter,f_Carnobacteriaceae,g_Fusicatenibacter,g_Distigma,g_Serratia,g_Enterobacter,g_Acidaminococcus,g_Citrobacter,f_Pasteurellaceae,g_Pasteurella,g_Delftia,g_Bergeyella,f_Peptostreptococcaceae,g_Lachnospiraceae_FE2018_group,Shuttleworthia_satelles,g_Actinobacillus,g_Lachnoclostridium,g_Sporosarcina,g_Sphingomonas,g_Akkermansia,g_Pseudarthrobacter,g_Mogibacterium,g_Cupriavidus,Prevotella_stercorea,g_Kluyvera,g_Leptotrichia,g_Romboutsia,g_Coprococcus_3,g_Coprococcus_2,c_Chloroplast,o_Clostridiales,g_Scardovia,g_Lachnospira,g_Lachnospiraceae_NK4A136_group,g_Catonella,g_Pediococcus,I-A_sim,I-B_sim,II_sim,III-A_sim,III-B_sim,IV-A_sim,IV-B_sim,IV-C0_sim,IV-C1_sim,IV-C2_sim,IV-C3_sim,IV-C4_sim,V_sim,subCST,score,CST
11539,49265,II,33,24,0,0,41203,8,0,0,0,182,31,0,573,264,702,788,505,0,0,0,0,0,340,44,86,0,4,0,23,0,0,0,0,5,646,0,0,8,2556,474,0,13,0,0,0,0,0,43,51,0,0,62,0,0,0,44,42,0,0,2,0,0,0,23,0,0,9,0,0,97,9,77,0,0,0,0,0,0,37,0,0,0,0,181,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010621086377898253,0.015579845140860884,0.9245294535603098,0.00378101000802875,0.005203545488271621,0.000736809529725184,0.0034791045049469343,0.025216062583031093,0.013954994587468293,0.0143684457929189,0.012192241666796758,0.007888409567023203,0.026455851282701177,II,0.9245294535603098,II
8435,65549,I-A,40,64393,8,0,7,0,10,0,7,0,6,0,0,3,5,12,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,257,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,76,0,0,0,0,0,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992197729403828,0.900367499297847,0.004318227796477067,0.001911830376213345,0.09807076029178187,0.0013629631077502894,0.009842229922921344,0.04040112445381352,0.006218854588247764,0.026276639822528286,0.002477840788565737,0.006590852813627386,0.02607651616594872,I-A,0.9992197729403828,I
5377,41104,IV-A,137,8,8214,0,0,3222,1078,2494,935,5,79,8043,0,4690,0,71,0,12,616,2680,530,2536,0,0,395,60,0,0,3899,205,416,0,11,0,0,173,0,44,0,0,0,0,0,0,0,0,7,0,0,0,0,0,88,0,0,0,0,0,0,23,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005229145449403865,0.006267895731533954,0.03141072694148001,0.005707525121278619,0.04488760945179481,0.29227736548399014,0.4798745313003846,0.08254195667463503,0.010344433282504294,0.0062575321844515405,0.0027791681969356686,0.0259409543925906,0.03462490105014381,IV-B,0.4798745313003846,IV-B
3605,11260,IV-B,0,6,3625,0,0,1796,0,1771,460,0,1182,1836,28,17,0,5,0,11,0,0,0,128,0,0,30,259,0,0,0,62,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008574048789973976,0.007785948987061541,0.044940984246105486,0.0034813226517583016,0.056843719610392626,0.30541855976788396,0.698747490875527,0.06118993228251051,0.012973914735818156,0.008697542976937925,0.0021449347557698875,0.0336843199997194,0.04550791138779374,IV-B,0.698747490875527,IV-B
7468,43763,IV-A,2185,5,7677,0,0,2057,6262,3892,1336,66,357,2365,952,2058,445,1678,0,142,688,148,0,1898,46,15,1636,545,0,0,519,904,10,0,1982,0,0,1310,204,461,24,0,0,0,4,624,7,0,68,9,8,0,0,43,339,0,0,101,11,0,0,4,0,6,0,162,0,73,18,5,0,0,0,22,0,4,0,0,46,0,0,11,0,30,0,0,25,0,0,0,0,0,0,142,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,103,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007431990349675791,0.01171130999917705,0.03749800663094823,0.05552204823075305,0.11491304778622781,0.6711121591950291,0.5565129575541827,0.17246357489699748,0.016373937117036684,0.007981928744400794,0.004595905556932896,0.04761500582825539,0.06465841652634026,IV-A,0.6711121591950291,IV-A
4222,190946,IV-B,35747,42,86790,0,0,26867,144,5539,302,36,970,37,262,6538,60,163,5,729,4320,31,10,10924,74,21,3819,2155,0,0,490,2653,16,0,30,0,0,80,6,272,0,0,0,0,0,182,6,0,71,0,27,0,0,0,0,0,0,0,0,0,12,82,0,60,0,0,0,823,3,0,0,0,0,0,0,0,0,0,149,0,5,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014074346079931527,0.023683640006789852,0.07225362834732196,0.19014641987487585,0.3087820914396035,0.34424437490343335,0.8797974537401505,0.09677810597165636,0.021995248550661425,0.01393094811852674,0.002688658791536179,0.09002327070314442,0.14766230241589237,IV-B,0.8797974537401505,IV-B
7917,39604,III-A,39030,549,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00956468907708042,0.04996272067756748,0.04558290908198641,0.9920409083395271,0.7869323293267165,0.05142258952866538,0.11055531054199975,0.07251109248282893,0.017321640112653292,0.01181522300332383,0.0009519802735184669,0.11883791833967397,0.23238044166323005,III-A,0.9920409083395271,III
444,23617,I-A,26,22769,6,324,0,0,0,0,0,5,0,8,34,28,140,45,0,0,0,0,0,0,0,42,2,0,8,0,0,0,0,0,0,0,50,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,44,8,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999861189572756,0.9111686843260357,0.004495196776092431,0.00243339003866328,0.09952478692620673,0.001422525081895015,0.010188022361679582,0.04226762487813898,0.006537428186899386,0.026779021933486045,0.0026660012200191516,0.007828990425498457,0.032473595074273845,I-A,0.999861189572756,I
298,148223,II,86,712,24,86,109520,0,0,42,29,7,3217,75,6588,4997,5590,2511,26,4,9,13,0,0,13,18,2346,0,0,0,21,0,20,0,164,6,0,76,1083,378,0,0,0,0,6,0,40,0,2,258,47,3,0,715,3,0,0,334,133,19,18,731,3,2,3,508,1457,49,40,284,1384,0,0,1085,0,1159,70,0,0,0,60,345,0,11,0,16,0,0,0,3,0,0,0,0,0,0,42,0,58,8,13,0,0,0,0,44,0,4,10,0,0,0,0,21,175,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,371,0,16,0,0,0,0,0,4,0,849,113,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394896591396726,0.019318313837735853,0.9613338283987011,0.0038259100505569073,0.006585794533616126,0.0025116447175754708,0.006446552887577946,0.042097065382857644,0.013307696012637565,0.014785054300578228,0.007049569952674729,0.00943621709437692,0.028789995984064544,II,0.9613338283987011,II
12185,95803,III-B,36500,17390,27640,2213,209,14,0,436,6,4,1154,48,703,208,9,141,0,2560,0,0,99,540,1544,0,625,699,0,0,25,610,4,8,57,55,30,18,0,171,72,201,0,0,0,0,0,0,969,0,34,0,0,0,0,0,0,2,0,0,0,113,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17537245631651455,0.25366934500699684,0.0742149251436073,0.4737592847013731,0.7438957342717988,0.22633754068375886,0.5331303001691671,0.16429417771792668,0.02548840844723703,0.02419451565683324,0.004151242110857883,0.13616314904944843,0.28094949098134736,III-B,0.7438957342717988,III
6315,19298,I-B,21,12725,20,958,140,4,0,0,0,0,29,29,1206,889,538,306,0,0,0,0,12,0,9,53,63,0,0,157,4,4,0,0,414,0,94,0,656,21,8,0,0,0,0,4,24,0,0,40,7,0,0,55,0,0,0,60,0,0,0,0,9,0,0,123,0,0,11,0,0,0,0,0,0,42,33,0,0,0,8,285,0,0,0,0,0,0,5,0,0,0,0,47,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,96,0,0,0,0,0,0,0,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8641039756749901,0.9708876964707456,0.013118870699068965,0.0038502417189318493,0.11180541742328219,0.0043388092781288376,0.017586401596035882,0.08746599474720093,0.009564472638350746,0.028973513767783652,0.004968412443726608,0.01330679224622705,0.06774222337177031,I-B,0.9708876964707456,I
6042,55358,V,31,0,0,52272,2491,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,300,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005129338201023015,0.029421164604524912,0.025636835152971677,0.01714465220064955,0.016885382135297212,0.0002059446100953851,0.003441943438989718,0.007762979553260827,0.002297272891471737,0.003879488627644959,0.0015804737706248929,0.007118731894512694,0.6706835724277223,V,0.6706835724277223,V
7657,120552,I-A,0,113553,0,0,22,0,0,0,0,14,98,9,324,232,2451,769,0,0,0,0,0,0,348,102,13,0,0,178,0,0,7,0,17,0,334,0,61,18,0,0,0,0,0,0,2,0,0,0,16,5,0,31,0,0,58,11,452,0,0,2,0,0,0,31,0,0,36,319,262,3,0,0,0,24,10,0,0,0,52,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,61,9,0,0,0,0,0,0,0,0,63,0,6,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9991077946502385,0.9209175126356239,0.004818008774262789,0.0016803613972376711,0.09979541512082318,0.0014211358968516787,0.010263576285118627,0.0453459997457839,0.006772920685346673,0.02681634757989725,0.0028375036824295576,0.007992547696072367,0.026716559230529464,I-A,0.9991077946502385,I
10147,125220,IV-B,9385,16,38616,0,0,9182,8,15763,10507,2,7149,2200,7,1404,0,0,0,135,2427,10209,1333,1644,0,0,2694,2128,0,0,1922,761,0,0,0,0,0,3031,0,222,8,0,0,0,0,0,0,3187,643,0,0,0,0,0,395,0,0,9,0,0,0,6,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008322833559415986,0.014386768045978715,0.053733546348476165,0.07962185851364714,0.16300279457984082,0.3894264475547796,0.865714395547161,0.1029893546934409,0.016242982601176948,0.010545398746676215,0.002331982506571655,0.06072466847278386,0.09055420395538367,IV-B,0.865714395547161,IV-B
8080,57586,I-A,64,55971,0,1004,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,28,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996734151921496,0.9074454110572927,0.006650225306493585,0.00248006557128978,0.09913633918444233,0.0013304662374550977,0.009991148274754415,0.04100206228288606,0.006320945318946378,0.026502248109771098,0.0025268723867738446,0.006801300156944911,0.03394004314427413,I-A,0.9996734151921496,I
12912,31276,III-B,18337,0,8519,227,3,1805,0,39,0,0,10,0,148,32,10,615,14,0,0,0,0,0,695,17,138,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,205,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002390207316763029,0.045033361677328916,0.072368490730309,0.7513813522700851,0.8784648583275714,0.17883918003656427,0.4063979734759786,0.12073915017640838,0.02437494731006295,0.0157931307884248,0.002871787324121593,0.14941019491371987,0.28479813605870336,III-B,0.8784648583275714,III
12313,3036,IV-C0,62,89,22,0,13,7,0,0,0,13,4,6,2622,21,18,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017904709329577637,0.0243836853368522,0.01800202046134165,0.01330054773154561,0.02244298059095222,0.007847235398147108,0.023911362551663973,0.12157016518657647,0.01772740792581678,0.003108537530483198,0.012065374220526986,0.009738288802790077,0.014655149204349953,IV-C0,0.12157016518657647,IV-C
4031,21261,III-B,12031,0,1071,0,0,77,3,0,0,942,53,0,287,1696,219,3786,0,258,0,0,0,0,16,205,30,0,6,0,0,0,0,0,0,0,54,7,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,43,0,0,5,33,0,0,12,0,0,0,0,5,50,0,0,0,0,0,0,0,21,4,0,63,0,0,0,0,17,0,0,46,0,0,0,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.002481231025349356,0.04615300729441466,0.05724313489205603,0.7652356763578876,0.8701434288624141,0.0912055148607277,0.19793436870643139,0.16891559096551517,0.06296660730934843,0.016196887313670204,0.012875374636575938,0.16000477545453962,0.26362102328825293,III-B,0.8701434288624141,III
6506,31579,I-A,440,25801,0,1016,378,0,0,0,5,23,416,7,221,268,124,820,19,0,0,0,0,0,0,22,49,0,0,64,4,0,24,0,40,109,393,0,88,73,0,23,0,0,80,23,0,0,0,0,52,0,0,21,0,0,327,54,0,0,0,4,0,7,29,0,5,0,12,13,0,23,0,39,0,0,19,0,0,0,7,4,0,17,0,15,0,0,0,0,29,0,18,11,0,0,0,17,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,22,0,0,0,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,11,29,8,2,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,0,3,3,0,75,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,72,0,0,0,0,7,0,0,0.9730414448721529,0.9770620311714524,0.01337530438923527,0.010978950694860184,0.1157844758323734,0.0029708088025552004,0.014206546818542722,0.05527227539828596,0.008190316350663846,0.028357951659623425,0.003699676285141885,0.010490344871642802,0.05044960232795006,I-B,0.9770620311714524,I
11793,39920,III-A,37142,0,307,1839,0,7,0,0,0,0,8,3,6,17,76,45,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,5,0,0,7,6,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9,0,90,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027140566426120034,0.04495279495577038,0.047101133279312014,0.99894062745829,0.8178773278798213,0.055151994704903694,0.11868545441029556,0.07687573060204977,0.017805380010054342,0.011906814496717209,0.001035251315085614,0.12347372653059942,0.27099694800562224,III-A,0.99894062745829,III
6252,51813,V,24053,0,0,12419,14555,0,0,0,0,0,17,2,24,41,45,148,0,0,0,0,0,0,40,20,15,0,0,0,0,0,2,51,0,11,0,0,0,0,0,7,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,20,0,0,0,0,0,0,31,0,0,7,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038583434534487622,0.05404539861183275,0.3693223221834485,0.5757313865234794,0.6319926342205265,0.05456057147008111,0.12064591395711723,0.1085191399678698,0.02037608860314107,0.017724345706457218,0.0038918174001095628,0.11787727205703805,0.5632607744542738,III-B,0.6319926342205265,III
